RANK,ID,CitationCount,CiteScore,SJR
47,21100800617,20,0.14,-
1741,21483,100,0.14,0.137
1741,22849,11,0.14,0.141
130,23107,17,0.14,0.13
426,23263,16,0.14,0.123
184,23263,16,0.14,0.123
224,24081,35,0.14,0.133
311,24081,35,0.14,0.133
470,24471,9,0.14,0.116
171,24844,8,0.14,0.12
320,24844,8,0.14,0.12
357,24844,8,0.14,0.12
273,25421,24,0.14,0.119
102,25421,24,0.14,0.119
1741,25861,22,0.14,0.125
102,25950,11,0.14,0.125
163,26793,16,0.14,0.145
470,26793,16,0.14,0.145
171,27223,8,0.14,0.1
470,27223,8,0.14,0.1
388,27223,8,0.14,0.1
775,27223,8,0.14,0.1
114,27456,30,0.14,0.121
56,27456,30,0.14,0.121
161,27572,32,0.14,0.114
348,27842,11,0.14,0.138
131,28167,16,0.14,0.127
1741,28848,12,0.14,0.118
470,28956,10,0.14,0.176
477,28956,10,0.14,0.176
141,29339,13,0.14,0.117
449,29339,13,0.14,0.117
212,29339,13,0.14,0.117
477,29339,13,0.14,0.117
68,29494,7,0.14,0.145
45,29827,59,0.14,0.226
100,29845,9,0.14,0.141
180,29845,9,0.14,0.141
1741,30069,47,0.14,0.133
571,4400151413,48,0.14,0.131
257,4700152760,7,0.14,0.134
60,4700152760,7,0.14,0.134
327,4700153010,5,0.14,0.111
142,4700153010,5,0.14,0.111
775,4700153010,5,0.14,0.111
60,4800153109,2,0.14,0.151
196,4800153109,2,0.14,0.151
135,4900152412,55,0.14,0.202
190,4900152412,55,0.14,0.202
295,50064,12,0.14,0.117
182,50064,12,0.14,0.117
131,5400152644,10,0.14,0.135
163,5700163992,9,0.14,0.111
171,5700164353,12,0.14,0.148
163,5700168539,16,0.14,0.154
775,5700168539,16,0.14,0.154
171,5700173874,11,0.14,0.158
116,5700173874,11,0.14,0.158
380,5800171965,5,0.14,0.173
388,5800179598,11,0.14,0.121
208,5800179598,11,0.14,0.121
320,5800207692,10,0.14,0.176
357,5800207692,10,0.14,0.176
320,5800207877,6,0.14,0.14
357,5800207877,6,0.14,0.14
171,5800224473,10,0.14,0.119
1741,60693,4,0.14,0.122
311,63769,29,0.14,0.132
57,63769,29,0.14,0.132
171,6500153103,8,0.14,0.1
45,6500153135,17,0.14,0.181
116,6500153138,10,0.14,0.119
97,6500153138,10,0.14,0.119
171,6500153153,6,0.14,0.1
45,6500153175,6,0.14,0.115
116,66263,13,0.14,0.145
47,66263,13,0.14,0.145
97,66263,13,0.14,0.145
480,66263,13,0.14,0.145
127,71508,10,0.14,0.143
129,71508,10,0.14,0.143
1741,7200153191,10,0.14,0.12
470,79134,4,0.14,0.101
388,79134,4,0.14,0.101
208,79134,4,0.14,0.101
480,79134,4,0.14,0.101
131,81657,11,0.14,0.117
173,81657,11,0.14,0.117
57,81657,11,0.14,0.117
318,82801,20,0.14,0.121
327,87222,13,0.14,0.129
775,87222,13,0.14,0.129
160,95801,39,0.14,0.282
264,95801,39,0.14,0.282
276,10300153303,18,0.13,0.135
214,10300153303,18,0.13,0.135
429,10300153303,18,0.13,0.135
15,10300153303,18,0.13,0.135
211,10600153355,14,0.13,0.143
190,10600153355,14,0.13,0.143
429,10600153356,13,0.13,0.199
163,10600153356,13,0.13,0.199
104,12000154521,11,0.13,0.119
51,12000154521,11,0.13,0.119
192,12000154521,11,0.13,0.119
90,12000154521,11,0.13,0.119
128,12210,21,0.13,0.12
574,12210,21,0.13,0.12
153,12210,21,0.13,0.12
379,12210,21,0.13,0.12
204,12234,10,0.13,0.125
1756,12847,10,0.13,0.144
1756,12948,15,0.13,0.113
226,13282,4,0.13,0.103
451,13282,4,0.13,0.103
1756,13295,68,0.13,0.125
126,14000155810,10,0.13,0.121
394,14000155810,10,0.13,0.121
187,14000155876,11,0.13,0.135
109,14328,59,0.13,0.132
226,14328,59,0.13,0.132
214,14328,59,0.13,0.132
204,144914,18,0.13,0.143
158,145292,20,0.13,0.118
150,145292,20,0.13,0.118
1756,145545,30,0.13,0.14
382,145712,9,0.13,0.114
212,14984,8,0.13,0.113
212,15027,17,0.13,0.127
31,15286,9,0.13,0.113
16,15286,9,0.13,0.113
226,15286,9,0.13,0.113
484,16000154711,5,0.13,0.101
134,16000154711,5,0.13,0.101
136,16000154711,5,0.13,0.101
187,16000154753,6,0.13,0.111
187,16100154723,2,0.13,0.102
126,16100154723,2,0.13,0.102
484,16100154723,2,0.13,0.102
329,16100154723,2,0.13,0.102
134,16100154723,2,0.13,0.102
187,16100154759,15,0.13,0.145
126,16100154759,15,0.13,0.145
816,16200154727,11,0.13,0.176
223,16200154727,11,0.13,0.176
187,16200154749,10,0.13,0.127
187,16200154775,10,0.13,0.111
97,16200154775,10,0.13,0.111
187,16200154791,9,0.13,0.1
484,16254,7,0.13,0.111
394,16254,7,0.13,0.111
251,16300154731,12,0.13,0.104
187,16300154755,5,0.13,0.115
168,16300154755,5,0.13,0.115
484,16300154755,5,0.13,0.115
394,16300154755,5,0.13,0.115
168,16300154791,5,0.13,0.101
329,16300154791,5,0.13,0.101
366,16300154791,5,0.13,0.101
26,16400154741,6,0.13,0.111
134,16400154741,6,0.13,0.111
136,16400154741,6,0.13,0.111
50,16400154743,12,0.13,0.107
168,16400154769,4,0.13,0.106
484,16400154769,4,0.13,0.106
251,16400154769,4,0.13,0.106
187,16500154712,17,0.13,0.129
394,16500154712,17,0.13,0.129
223,16560,36,0.13,0.125
108,16755,17,0.13,0.118
93,16786,13,0.13,0.196
140,16786,13,0.13,0.196
251,17100154719,10,0.13,0.142
126,17502,7,0.13,0.127
214,17502,7,0.13,0.127
50,17633,5,0.13,0.101
394,17633,5,0.13,0.101
484,17700154921,9,0.13,0.151
329,17700155437,13,0.13,0.147
366,17700155437,13,0.13,0.147
782,17700156014,12,0.13,0.207
97,17700156014,12,0.13,0.207
259,17700156014,12,0.13,0.207
482,17700156014,12,0.13,0.207
150,17700156014,12,0.13,0.207
429,18000156708,7,0.13,0.113
63,18000156708,7,0.13,0.113
53,18000156708,7,0.13,0.113
1756,18099,29,0.13,0.139
212,18099,29,0.13,0.139
278,18099,29,0.13,0.139
1756,18335,21,0.13,0.129
146,18725,6,0.13,0.28
482,19300157031,6,0.13,0.14
199,19300157031,6,0.13,0.14
278,19356,20,0.13,0.133
429,19356,20,0.13,0.133
158,19400157009,12,0.13,0.153
816,19400158662,16,0.13,0.229
1756,19566,2,0.13,0.102
369,19600157209,11,0.13,0.124
91,19600157209,11,0.13,0.124
98,19600157209,11,0.13,0.124
1756,19600165300,23,0.13,0.112
277,19700170905,41,0.13,0.152
65,19700173165,15,0.13,0.138
62,19700173165,15,0.13,0.138
68,19700173242,14,0.13,0.121
212,19700175009,18,0.13,0.115
228,19700175009,18,0.13,0.115
369,19700175211,35,0.13,0.158
44,19700175211,35,0.13,0.158
91,19700175211,35,0.13,0.158
59,19700175211,35,0.13,0.158
162,19700175261,11,0.13,0.123
325,19700175830,3,0.13,0.196
512,19700175830,3,0.13,0.196
1756,19700180532,95,0.13,0.132
187,19700181409,7,0.13,0.1
278,19700182733,22,0.13,0.155
123,19700182733,22,0.13,0.155
48,19700183032,3,0.13,0.101
251,19700186703,6,0.13,0.111
215,19700186822,1739,0.13,0.127
47,19700186826,13,0.13,0.114
109,19700187517,3,0.13,0.114
81,19700187517,3,0.13,0.114
72,19700188206,16,0.13,0.177
93,19737,12,0.13,0.142
140,19737,12,0.13,0.142
48,19900191812,6,0.13,0.1
277,19900191843,11,0.13,0.118
782,19900191879,15,0.13,0.152
215,19900191879,15,0.13,0.152
26,19900192302,12,0.13,0.123
251,19900192302,12,0.13,0.123
88,19900193275,9,0.13,0.127
231,19900193654,6,0.13,0.115
184,19900193654,6,0.13,0.115
394,20000195002,5,0.13,0.114
215,20000195002,5,0.13,0.114
816,20000195049,9,0.13,0.115
349,200147116,17,0.13,0.133
484,200147116,17,0.13,0.133
208,200147116,17,0.13,0.133
1756,20368,3,0.13,0.106
451,20521,25,0.13,0.108
382,20600195533,6,0.13,0.142
782,20600195533,6,0.13,0.142
277,20703,130,0.13,0.136
228,20884,13,0.13,0.121
67,20884,13,0.13,0.121
251,21000196004,8,0.13,0.1
298,21100199568,3,0.13,0.136
97,21100199726,13,0.13,0.156
163,21100200415,9,0.13,0.125
83,21100202145,32,0.13,0.123
251,21100204105,17,0.13,0.18
277,21100204115,12,0.13,0.133
57,21100216546,31,0.13,0.132
63,21100217212,49,0.13,0.193
231,21100217234,1374,0.13,0.149
21,21100218530,13,0.13,0.197
95,21100218530,13,0.13,0.197
192,21100218530,13,0.13,0.197
329,21100220497,5,0.13,0.128
782,21100228113,15,0.13,0.119
136,21100229803,42,0.13,0.158
382,21100232410,7,0.13,0.109
484,21100232823,3,0.13,0.136
382,21100235820,2,0.13,0.102
190,21100235820,2,0.13,0.102
168,21100242825,11,0.13,0.139
382,21100245722,18,0.13,0.201
218,21100245722,18,0.13,0.201
231,21100258389,11,0.13,0.118
208,21100258389,11,0.13,0.118
385,21100258389,11,0.13,0.118
168,21100266738,5,0.13,0.117
483,21100268407,8,0.13,0.145
216,21100268407,8,0.13,0.145
394,21100278321,8,0.13,0.114
329,21100278321,8,0.13,0.114
782,21100278321,8,0.13,0.114
782,21100286471,5,0.13,0.144
382,21100287304,8,0.13,0.148
482,21100287304,8,0.13,0.148
214,21100298059,6,0.13,0.113
77,21100298059,6,0.13,0.113
50,21100324067,9,0.13,0.134
394,21100324067,9,0.13,0.134
329,21100368799,7,0.13,0.111
366,21100368799,7,0.13,0.111
163,21100400192,8,0.13,0.187
199,21100407655,17,0.13,0.151
782,21100423705,6,0.13,0.124
102,21100423705,6,0.13,0.124
187,21100447818,2,0.13,0.102
126,21100447818,2,0.13,0.102
484,21100447818,2,0.13,0.102
394,21100447818,2,0.13,0.102
134,21100447818,2,0.13,0.102
136,21100447818,2,0.13,0.102
816,21100450131,2,0.13,0.113
484,21100450131,2,0.13,0.113
1756,21100456758,28,0.13,0.126
168,21100463090,4,0.13,0.101
321,21100466865,3,0.13,0.119
204,21100466865,3,0.13,0.119
212,21100773814,2,0.13,0.112
150,21100773814,2,0.13,0.112
185,21100773814,2,0.13,0.112
158,21100778750,19,0.13,0.119
184,21100778750,19,0.13,0.119
190,21265,45,0.13,0.123
261,21265,45,0.13,0.123
483,21323,8,0.13,0.118
1756,21439,41,0.13,0.144
214,21505,60,0.13,0.138
81,21505,60,0.13,0.138
65,21839,27,0.13,0.158
190,22514,8,0.13,0.118
261,22514,8,0.13,0.118
382,22809,6,0.13,0.123
483,22988,14,0.13,0.205
484,23133,4,0.13,0.117
137,24097,39,0.13,0.127
136,24097,39,0.13,0.127
154,24097,39,0.13,0.127
31,24097,39,0.13,0.127
64,24097,39,0.13,0.127
512,24122,2,0.13,0.132
1756,24960,2,0.13,0.109
1756,24977,30,0.13,0.114
1756,25363,10,0.13,0.117
187,25501,6,0.13,0.111
484,25501,6,0.13,0.111
329,25501,6,0.13,0.111
366,25501,6,0.13,0.111
134,25501,6,0.13,0.111
136,25501,6,0.13,0.111
1756,26562,7,0.13,0.116
1756,27231,61,0.13,0.131
25,27231,61,0.13,0.131
45,27231,61,0.13,0.131
102,27821,30,0.13,0.125
136,27918,30,0.13,0.101
451,27918,30,0.13,0.101
214,27918,30,0.13,0.101
483,28124,10,0.13,0.128
104,28124,10,0.13,0.128
137,28196,18,0.13,0.146
26,28349,9,0.13,0.132
484,28349,9,0.13,0.132
134,28349,9,0.13,0.132
136,28349,9,0.13,0.132
451,28698,401,0.13,0.138
369,28698,401,0.13,0.138
294,28698,401,0.13,0.138
379,28698,401,0.13,0.138
162,29469,5,0.13,0.112
185,29469,5,0.13,0.112
483,29932,8,0.13,0.108
104,29932,8,0.13,0.108
137,33825,19,0.13,0.147
1756,35899,10,0.13,0.137
51,37099,60,0.13,0.17
126,37099,60,0.13,0.17
223,37099,60,0.13,0.17
126,38556,35,0.13,0.145
278,4000151712,85,0.13,0.124
123,4000151712,85,0.13,0.124
451,40047,39,0.13,0.195
369,40047,39,0.13,0.195
294,40047,39,0.13,0.195
782,4100151515,18,0.13,0.119
816,4100151515,18,0.13,0.119
1756,4700152222,46,0.13,0.169
50,4700152767,9,0.13,0.119
162,4700152806,22,0.13,0.128
451,4900153201,19,0.13,0.117
96,4900153201,19,0.13,0.117
105,5000157109,21,0.13,0.109
150,5000157109,21,0.13,0.109
173,5000157109,21,0.13,0.109
1756,50191,503,0.13,0.136
329,5200152616,6,0.13,0.125
366,5200152616,6,0.13,0.125
93,5200152616,6,0.13,0.125
144,54639,7,0.13,0.107
782,5600152864,9,0.13,0.145
816,5600152864,9,0.13,0.145
484,5600152867,14,0.13,0.105
147,5600152867,14,0.13,0.105
782,5600152867,14,0.13,0.105
147,5600152899,20,0.13,0.164
214,5600155284,8,0.13,0.108
212,5700157895,11,0.13,0.121
816,5700157895,11,0.13,0.121
211,5700157895,11,0.13,0.121
223,5700157895,11,0.13,0.121
249,5700157895,11,0.13,0.121
484,5700166475,5,0.13,0.124
394,5700166475,5,0.13,0.124
329,5700166475,5,0.13,0.124
782,5700166475,5,0.13,0.124
483,5700166475,5,0.13,0.124
161,5700166475,5,0.13,0.124
126,5700169551,4,0.13,0.132
214,5700176869,12,0.13,0.139
187,5800155417,7,0.13,0.115
329,5800155417,7,0.13,0.115
366,5800155417,7,0.13,0.115
251,5800167966,11,0.13,0.134
329,5800169464,12,0.13,0.203
451,5800173404,51,0.13,0.168
187,5800198046,9,0.13,0.113
329,5800198046,9,0.13,0.113
366,5800198046,9,0.13,0.113
329,5800207548,4,0.13,0.13
366,5800207548,4,0.13,0.13
187,5800207568,6,0.13,0.151
484,5800207568,6,0.13,0.151
394,5800207568,6,0.13,0.151
329,5800207568,6,0.13,0.151
134,5800207568,6,0.13,0.151
187,5800207900,14,0.13,0.142
126,5800207900,14,0.13,0.142
329,5800207900,14,0.13,0.142
366,5800207900,14,0.13,0.142
187,5800211823,15,0.13,0.135
329,5800222691,12,0.13,0.159
366,5800222691,12,0.13,0.159
126,5900152888,9,0.13,0.126
51,5900152888,9,0.13,0.126
782,5900152888,9,0.13,0.126
215,5900152888,9,0.13,0.126
126,5900152896,7,0.13,0.101
484,5900152896,7,0.13,0.101
187,6000152751,16,0.13,0.214
126,6000152751,16,0.13,0.214
484,6700153271,10,0.13,0.141
134,6700153271,10,0.13,0.141
136,6700153271,10,0.13,0.141
382,7100153147,6,0.13,0.129
187,7200153102,18,0.13,0.22
168,7200153102,18,0.13,0.22
484,7200153102,18,0.13,0.22
329,7200153102,18,0.13,0.22
366,7200153102,18,0.13,0.22
146,7600153109,4,0.13,0.128
126,8600153122,17,0.13,0.148
574,88865,58,0.13,0.105
484,88865,58,0.13,0.105
484,9500153998,9,0.13,0.134
229,110297,28,0.12,0.213
373,110297,28,0.12,0.213
313,110297,28,0.12,0.213
234,110665,9,0.12,0.119
93,110665,9,0.12,0.119
299,11200153516,5,0.12,0.123
322,11500153302,22,0.12,0.129
282,11500153302,22,0.12,0.129
207,11500153302,22,0.12,0.129
135,11600153481,9,0.12,0.123
218,11600153481,9,0.12,0.123
206,12013,5,0.12,0.1
175,12013,5,0.12,0.1
502,12013,5,0.12,0.1
405,12013,5,0.12,0.1
29,12100155628,5,0.12,0.102
54,12100155628,5,0.12,0.102
405,12100155628,5,0.12,0.102
165,12426,6,0.12,0.133
489,12603,12,0.12,0.127
107,12603,12,0.12,0.127
0.122,12613,17, laaketieteellinen aikakauskirja,-
823,12805,4,0.12,0.107
390,12871,230,0.12,0.182
103,12871,230,0.12,0.182
56,12986,10,0.12,0.19
108,12986,10,0.12,0.19
82,12986,10,0.12,0.19
139,13098,6,0.12,0.125
489,13098,6,0.12,0.125
390,13131,5,0.12,0.15
794,13131,5,0.12,0.15
178,13131,5,0.12,0.15
576,13218,87,0.12,0.153
139,13236,12,0.12,0.126
489,13236,12,0.12,0.126
50,14000155249,4,0.12,0.151
50,14000155925,6,0.12,0.123
333,14377,5,0.12,0.102
794,14377,5,0.12,0.102
131,144613,10,0.12,0.138
1776,14500154707,92,0.12,0.12
216,145236,135,0.12,-
1776,14842,50,0.12,0.118
162,14890,14,0.12,0.115
485,14890,14,0.12,0.115
83,15148,36,0.12,0.123
1776,15148,36,0.12,0.123
502,15275,10,0.12,0.123
98,15300,20,0.12,0.123
111,15905,10,0.12,0.118
138,15905,10,0.12,0.118
206,16000154765,6,0.12,0.124
206,16000154782,8,0.12,0.115
135,16000154782,8,0.12,0.115
175,16100154761,4,0.12,0.246
175,16100154766,5,0.12,0.101
502,16100154766,5,0.12,0.101
29,16200154713,8,0.12,0.131
175,16200154713,8,0.12,0.131
502,16200154713,8,0.12,0.131
142,16200154736,2,0.12,0.116
142,16200154736,2,0.12,0.116
217,16200154736,2,0.12,0.116
94,16221,15,0.12,0.14
433,16221,15,0.12,0.14
187,16221,15,0.12,0.14
206,16300154713,10,0.12,0.106
135,16300154798,6,0.12,0.111
206,16400154757,7,0.12,0.146
342,16400154757,7,0.12,0.146
377,16400154757,7,0.12,0.146
135,16457,8,0.12,0.128
19,16546,11,0.12,0.136
502,16546,11,0.12,0.136
32,16546,11,0.12,0.136
224,16600,14,0.12,0.124
142,16662,10,0.12,0.114
216,16662,10,0.12,0.114
576,16662,10,0.12,0.114
206,16800154728,48,0.12,0.227
1776,17106,26,0.12,0.117
53,17444,21,0.12,0.131
128,17444,21,0.12,0.131
216,17444,21,0.12,0.131
134,17573,15,0.12,0.13
215,17600155047,12,0.12,0.202
213,17600155047,12,0.12,0.202
213,17600155047,12,0.12,0.202
823,17600155129,40,0.12,0.2
215,17700155037,8,0.12,0.126
213,17700155037,8,0.12,0.126
80,17700156533,5,0.12,0.111
64,17700156533,5,0.12,0.111
794,17784,5,0.12,0.14
16,17784,5,0.12,0.14
416,17784,5,0.12,0.14
26,18568,10,0.12,0.142
35,18568,10,0.12,0.142
58,18568,10,0.12,0.142
1776,18671,37,0.12,0.131
215,18741,10,0.12,0.133
206,18800156714,31,0.12,0.184
405,18800156714,31,0.12,0.184
1776,18913,27,0.12,0.121
502,19200156708,23,0.12,0.136
131,19399,6,0.12,0.12
1776,19399,6,0.12,0.12
502,19400156801,2,0.12,0.102
218,19400156820,9,0.12,0.21
165,19500157006,10,0.12,0.118
175,19600157792,6,0.12,0.1
259,19600157917,5,0.12,0.111
54,19600162021,63,0.12,0.333
149,19600162021,63,0.12,0.333
153,19600162021,63,0.12,0.333
148,19600162021,63,0.12,0.333
1776,19600165000,55,0.12,0.125
59,19700166621,7,0.12,0.135
254,19700166621,7,0.12,0.135
416,19700168301,23,0.12,0.129
342,19700169822,5,0.12,0.123
377,19700169822,5,0.12,0.123
823,19700169822,5,0.12,0.123
342,19700169827,7,0.12,0.172
377,19700169827,7,0.12,0.172
794,19700169827,7,0.12,0.172
217,19700170197,7,0.12,0.108
823,19700172601,9,0.12,0.126
823,19700173306,8,0.12,0.134
59,19700174925,22,0.12,0.13
213,19700174925,22,0.12,0.13
111,19700174925,22,0.12,0.13
153,19700174925,22,0.12,0.13
373,19700174925,22,0.12,0.13
131,19700175006,17,0.12,0.134
263,19700175006,17,0.12,0.134
48,19700175134,3,0.12,0.114
174,19700175134,3,0.12,0.114
326,19700176301,3,0.12,0.15
514,19700176301,3,0.12,0.15
259,19700182674,15,0.12,0.121
489,19700186953,7,0.12,0.103
162,19700186953,7,0.12,0.103
135,19700187708,18,0.12,0.145
218,19700187708,18,0.12,0.145
103,19700200711,1,0.12,0.131
45,19700200711,1,0.12,0.131
175,19700201438,7,0.12,0.112
823,19700201438,7,0.12,0.112
1776,19740,8,0.12,0.106
142,19812,15,0.12,0.121
207,19812,15,0.12,0.121
268,19900191751,47,0.12,0.151
97,19900191751,47,0.12,0.151
1776,19900192321,34,0.12,0.13
216,19900193838,5,0.12,0.16
229,19900193838,5,0.12,0.16
313,19900193838,5,0.12,0.16
215,20000195024,10,0.12,0.141
433,20000195024,10,0.12,0.141
29,20100195047,3,0.12,0.127
142,20100195047,3,0.12,0.127
142,20100195047,3,0.12,0.127
148,20454,14,0.12,0.119
162,20454,14,0.12,0.119
148,20708,11,0.12,0.12
175,21100200412,8,0.12,0.117
206,21100200422,2,0.12,0.112
342,21100200422,2,0.12,0.112
377,21100200422,2,0.12,0.112
135,21100200618,6,0.12,0.134
218,21100200618,6,0.12,0.134
1776,21100201055,13,0.12,0.112
128,21100201055,13,0.12,0.112
138,21100201517,16,0.12,0.133
206,21100201711,18,0.12,0.515
405,21100201711,18,0.12,0.515
103,21100205706,35,0.12,0.115
45,21100205706,35,0.12,0.115
135,21100206248,31,0.12,0.222
99,21100206248,31,0.12,0.222
489,21100206248,31,0.12,0.222
502,21100211106,10,0.12,0.111
794,21100211106,10,0.12,0.111
823,21100211362,5,0.12,0.122
138,21100216303,34,0.12,0.132
296,21100216303,34,0.12,0.132
176,21100217000,3,0.12,0.118
112,21100217000,3,0.12,0.118
54,21100220154,4,0.12,0.125
405,21100220154,4,0.12,0.125
218,21100220154,4,0.12,0.125
502,21100223777,10,0.12,0.109
58,21100223804,4,0.12,0.107
60,21100223804,4,0.12,0.107
201,21100223804,4,0.12,0.107
154,21100223804,4,0.12,0.107
54,21100226406,6,0.12,0.116
405,21100226406,6,0.12,0.116
218,21100226406,6,0.12,0.116
37,21100226433,7,0.12,0.128
381,21100226433,7,0.12,0.128
154,21100226433,7,0.12,0.128
487,21100229106,157,0.12,-
390,21100235823,9,0.12,0.148
502,21100238409,9,0.12,0.104
217,21100238409,9,0.12,0.104
458,21100239237,48,0.12,0.129
823,21100239819,16,0.12,0.113
92,21100242601,2,0.12,0.187
50,21100244945,4,0.12,0.101
142,21100248904,29,0.12,0.124
576,21100248904,29,0.12,0.124
174,21100248935,3,0.12,0.108
794,21100255516,4,0.12,0.125
162,21100255516,4,0.12,0.125
63,21100255701,474,0.12,-
97,21100255701,474,0.12,-
76,21100255701,474,0.12,-
823,21100258631,5,0.12,0.103
250,21100258631,5,0.12,0.103
405,21100258752,6,0.12,0.132
153,21100258752,6,0.12,0.132
175,21100261935,7,0.12,0.111
134,21100262494,17,0.12,0.145
277,21100262494,17,0.12,0.145
390,21100264821,6,0.12,0.149
138,21100274701,493,0.12,-
194,21100274701,493,0.12,-
502,21100276782,5,0.12,0.154
333,21100276782,5,0.12,0.154
206,21100285044,2,0.12,0.102
175,21100285044,2,0.12,0.102
57,21100285725,27,0.12,0.12
54,21100286804,11,0.12,0.126
149,21100286804,11,0.12,0.126
80,21100286804,11,0.12,0.126
502,21100286895,3,0.12,0.101
390,21100291842,8,0.12,0.14
118,21100296641,3,0.12,0.137
33,21100296641,3,0.12,0.137
342,21100315996,7,0.12,0.16
377,21100315996,7,0.12,0.16
89,21100317746,14,0.12,0.105
502,21100322124,3,0.12,0.11
142,21100322124,3,0.12,0.11
166,21100330713,17,0.12,0.197
156,21100332447,1,0.12,0.108
265,21100332447,1,0.12,0.108
514,21100332447,1,0.12,0.108
190,21100332447,1,0.12,0.108
99,21100333807,1,0.12,0.125
127,21100333807,1,0.12,0.125
68,21100333807,1,0.12,0.125
175,21100377480,8,0.12,0.133
259,21100377480,8,0.12,0.133
206,21100382610,5,0.12,0.332
342,21100382610,5,0.12,0.332
377,21100382610,5,0.12,0.332
218,21100382610,5,0.12,0.332
153,21100389310,1,0.12,0.119
46,21100394018,2,0.12,0.125
108,21100394018,2,0.12,0.125
386,21100394018,2,0.12,0.125
73,21100394018,2,0.12,0.125
299,21100395450,4,0.12,0.111
206,21100395922,3,0.12,0.111
213,21100396438,2,0.12,0.113
502,21100398212,2,0.12,0.125
192,21100400853,4,0.12,0.127
1776,21100405619,33,0.12,0.121
377,21100422173,1,0.12,0.155
69,21100422173,1,0.12,0.155
39,21100427196,4,0.12,0.105
16,21100427196,4,0.12,0.105
576,21100432792,7,0.12,0.129
218,21100432792,7,0.12,0.129
87,21100432792,7,0.12,0.129
40,21100464514,7,0.12,0.127
216,21100464514,7,0.12,0.127
77,21100464514,7,0.12,0.127
1776,21100775478,6,0.12,0.117
219,21100777291,12,0.12,0.193
315,21100777369,23,0.12,0.122
201,21100777369,23,0.12,0.122
405,21100779057,3,0.12,0.113
213,21100779057,3,0.12,0.113
78,21100779057,3,0.12,0.113
95,21100787102,2,0.12,0.107
142,21100787102,2,0.12,0.107
207,21100787102,2,0.12,0.107
175,21100787102,2,0.12,0.107
487,21100787102,2,0.12,0.107
1776,21279,40,0.12,0.114
263,21279,40,0.12,0.114
101,21279,40,0.12,0.114
219,21343,30,0.12,0.12
166,21456,35,0.12,0.106
121,21456,35,0.12,0.106
175,21456,35,0.12,0.106
85,21719,3,0.12,0.117
213,21719,3,0.12,0.117
87,21719,3,0.12,0.117
294,21719,3,0.12,0.117
192,21758,83,0.12,0.172
263,21758,83,0.12,0.172
192,21784,27,0.12,0.132
433,21784,27,0.12,0.132
13,21823,8,0.12,0.114
131,21823,8,0.12,0.114
192,21823,8,0.12,0.114
97,21962,20,0.12,0.127
794,22166,31,0.12,0.208
88,22179,92,0.12,0.115
114,22179,92,0.12,0.115
216,22179,92,0.12,0.115
381,22179,92,0.12,0.115
201,22179,92,0.12,0.115
103,22282,16,0.12,0.129
322,22282,16,0.12,0.129
1776,22404,7,0.12,0.142
206,22945,7,0.12,0.135
135,22945,7,0.12,0.135
502,22945,7,0.12,0.135
107,22946,49,0.12,0.112
265,22946,49,0.12,0.112
352,22946,49,0.12,0.112
139,23207,2,0.12,0.159
502,23425,5,0.12,0.193
333,23425,5,0.12,0.193
794,23425,5,0.12,0.193
1776,24067,55,0.12,0.14
206,24424,9,0.12,0.107
502,24424,9,0.12,0.107
405,24424,9,0.12,0.107
342,24448,13,0.12,0.139
377,24448,13,0.12,0.139
326,24583,7,0.12,0.146
98,24878,30,0.12,0.143
98,24921,17,0.12,0.113
89,24986,78,0.12,0.19
263,25247,56,0.12,0.114
101,25247,56,0.12,0.114
103,25342,75,0.12,0.125
1776,25356,15,0.12,0.111
1776,26545,34,0.12,0.121
1776,27449,4,0.12,0.124
134,27581,32,0.12,0.144
322,27581,32,0.12,0.144
